"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Jul 24 2014","2456862.999976852","427896001","191.75","9.11e-7","1.21e-7","-2.2","-","73.47","1e-8","0","bin727.log"
"Jul 27 2014","2456865.999976852","428155201","371.54","1.61e-6","1.50e-7","-2.2","-","70.64","1e-8","0","bin728.log"
"Jul 30 2014","2456868.999976852","428414401","826.07","2.85e-6","1.90e-7","-2.2","-","67.80","1e-8","0","bin729.log"
"Aug 02 2014","2456871.999976852","428673601","415.32","1.70e-6","1.50e-7","-2.2","-","64.96","1e-8","0","bin730.log"
"Aug 05 2014","2456874.999976852","428932801","169.36","7.77e-7","1.04e-7","-2.2","-","62.11","1e-8","0","bin731.log"
"Aug 08 2014","2456877.999976852","429192001","36.64","2.46e-7","6.60e-8","-2.2","-","59.25","1e-8","0","bin732.log"
"Aug 11 2014","2456880.999976852","429451201","119.19","4.49e-7","7.00e-8","-2.2","-","56.39","1e-8","0","bin733.log"
"Aug 14 2014","2456883.999976852","429710401","269.59","7.58e-7","8.20e-8","-2.2","-","53.52","1e-8","0","bin734.log"
"Aug 17 2014","2456886.999976852","429969601","169.25","5.76e-7","7.90e-8","-2.2","-","50.64","1e-8","0","bin735.log"
"Aug 20 2014","2456889.999976852","430228801","18.06","2.28e-7","9.70e-8","-2.2","-","47.76","1e-8","0","bin736.log"
"Aug 23 2014","2456892.999976852","430488001","145.39","8.01e-7","1.18e-7","-2.2","-","44.87","1e-8","0","bin737.log"
"Aug 26 2014","2456895.999976852","430747201","72.88","4.55e-7","9.40e-8","-2.2","-","41.98","1e-8","0","bin738.log"
"Aug 29 2014","2456898.999976852","431006401","102.47","5.31e-7","9.30e-8","-2.2","-","39.09","1e-8","0","bin739.log"
"Sep 01 2014","2456901.999976852","431265601","7.96","1.42e-7","7.01e-8","-2.2","-","36.19","1e-8","0","bin740.log"
"Sep 04 2014","2456904.999976852","431524801","48.04","3.48e-7","7.90e-8","-2.2","-","33.28","1e-8","0","bin741.log"
"Sep 07 2014","2456907.999976852","431784001","101.37","4.21e-7","7.70e-8","-2.2","-","30.37","1e-8","0","bin742.log"
"Sep 10 2014","2456910.999976852","432043201","80.23","4.87e-7","9.60e-8","-2.2","-","27.46","1e-8","0","bin743.log"
"Sep 13 2014","2456913.999976852","432302401","63.88","4.41e-7","9.60e-8","-2.2","-","24.54","1e-8","0","bin744.log"
"Sep 16 2014","2456916.999976852","432561601","102.95","7.15e-7","1.22e-7","-2.2","-","21.62","1e-8","0","bin745.log"
"Sep 19 2014","2456919.999976852","432820801","60.55","4.38e-7","9.40e-8","-2.2","-","18.69","1e-8","0","bin746.log"
"Sep 22 2014","2456922.999976852","433080001","160.98","6.92e-7","1.01e-7","-2.2","-","15.76","1e-8","0","bin747.log"
"Sep 25 2014","2456925.999976852","433339201","14.88","1.56e-7","7.32e-8","-2.2","-","12.82","1e-8","0","bin748.log"
"Sep 28 2014","2456928.999976852","433598401","43.75","2.59e-7","6.50e-8","-2.2","-","9.88","1e-8","0","bin749.log"
"Oct 01 2014","2456931.999976852","433857601","47.96","2.34e-7","6.00e-8","-2.2","-","6.93","1e-8","0","bin750.log"
"Oct 04 2014","2456934.999976852","434116801","37.21","2.23e-7","5.90e-8","-2.2","-","3.99","1e-8","0","bin751.log"
"Oct 07 2014","2456937.999976852","434376001","60.35","3.98e-7","8.00e-8","-2.2","-","1.04","1e-8","0","bin752.log"
"Oct 10 2014","2456940.999976852","434635201","98.16","4.26e-7","7.40e-8","-2.2","-","1.95","1e-8","0","bin753.log"
"Oct 13 2014","2456943.999976852","434894401","59.77","3.73e-7","8.10e-8","-2.2","-","4.91","1e-8","0","bin754.log"
"Oct 16 2014","2456946.999976852","435153601","55.32","3.27e-7","8.00e-8","-2.2","-","7.88","1e-8","0","bin755.log"
"Oct 19 2014","2456949.999976852","435412801","29.53","2.10e-7","6.50e-8","-2.2","-","10.86","1e-8","0","bin756.log"
"Oct 22 2014","2456952.999976852","435672001","86.62","3.88e-7","8.20e-8","-2.2","-","13.85","1e-8","0","bin757.log"
"Oct 25 2014","2456955.999976852","435931201","56.53","2.97e-7","6.80e-8","-2.2","-","16.84","1e-8","0","bin758.log"
"Oct 28 2014","2456958.999976852","436190401","47.47","2.60e-7","6.80e-8","-2.2","-","19.84","1e-8","0","bin759.log"
"Oct 31 2014","2456961.999976852","436449601","26.86","2.35e-7","6.90e-8","-2.2","-","22.85","1e-8","0","bin760.log"
"Nov 03 2014","2456964.999976852","436708801","34.86","3.31e-7","8.10e-8","-2.2","-","25.87","1e-8","0","bin761.log"
"Nov 06 2014","2456967.999976852","436968001","75.66","3.70e-7","8.40e-8","-2.2","-","28.90","1e-8","0","bin762.log"
"Nov 09 2014","2456970.999976852","437227201","13.35","2.46e-7","1.05e-7","-2.2","-","31.93","1e-8","0","bin763.log"
"Nov 12 2014","2456973.999976852","437486401","194.93","8.53e-7","1.14e-7","-2.2","-","34.98","1e-8","0","bin764.log"
"Nov 15 2014","2456976.999976852","437745601","60.02","3.87e-7","8.20e-8","-2.2","-","38.04","1e-8","0","bin765.log"
"Nov 18 2014","2456979.999976852","438004801","38.78","3.32e-7","8.70e-8","-2.2","-","41.10","1e-8","0","bin766.log"
"Nov 21 2014","2456982.999976852","438264001","210.59","7.09e-7","9.10e-8","-2.2","-","44.18","1e-8","0","bin767.log"
"Nov 24 2014","2456985.999976852","438523201","882.44","1.97e-6","1.20e-7","-2.2","-","47.26","1e-8","0","bin768.log"
"Nov 27 2014","2456988.999976852","438782401","1128.92","2.24e-6","1.30e-7","-2.2","-","50.36","1e-8","0","bin769.log"
"Nov 30 2014","2456991.999976852","439041601","974.57","1.97e-6","1.30e-7","-2.2","-","53.46","1e-8","0","bin770.log"
"Dec 03 2014","2456994.999976852","439300801","488.18","1.31e-6","1.10e-7","-2.2","-","56.58","1e-8","0","bin771.log"
"Dec 06 2014","2456997.999976852","439560001","93.71","4.18e-7","7.90e-8","-2.2","-","59.71","1e-8","0","bin772.log"
"Dec 09 2014","2457000.999976852","439819201","38.39","2.44e-7","6.00e-8","-2.2","-","62.84","1e-8","0","bin773.log"
"Dec 12 2014","2457003.999976852","440078401","117.36","3.73e-7","6.00e-8","-2.2","-","65.99","1e-8","0","bin774.log"
"Dec 15 2014","2457006.999976852","440337601","178.26","5.63e-7","7.50e-8","-2.2","-","69.14","1e-8","0","bin775.log"
"Dec 18 2014","2457009.999976852","440596801","72.5","2.48e-7","5.20e-8","-2.2","-","72.31","1e-8","0","bin776.log"
"Dec 21 2014","2457012.999976852","440856001","92.66","3.10e-7","5.50e-8","-2.2","-","75.48","1e-8","0","bin777.log"
"Dec 24 2014","2457015.999976852","441115201","82.75","2.95e-7","5.80e-8","-2.2","-","78.65","1e-8","0","bin778.log"
"Dec 27 2014","2457018.999976852","441374401","79.99","3.38e-7","6.60e-8","-2.2","-","81.83","1e-8","0","bin779.log"
"Dec 30 2014","2457021.999976852","441633601","67.41","3.47e-7","6.90e-8","-2.2","-","85.01","1e-8","0","bin780.log"
"Jan 02 2015","2457024.999976852","441892801","102.28","4.22e-7","7.80e-8","-2.2","-","88.20","1e-8","0","bin781.log"
"Jan 05 2015","2457027.999976852","442152001","106.6","5.22e-7","8.60e-8","-2.2","-","91.38","1e-8","0","bin782.log"
"Jan 08 2015","2457030.999976852","442411201","44.45","2.29e-7","5.70e-8","-2.2","-","94.57","1e-8","0","bin783.log"
"Jan 11 2015","2457033.999976852","442670401","100.88","4.07e-7","7.60e-8","-2.2","-","97.75","1e-8","0","bin784.log"
"Jan 14 2015","2457036.999976852","442929601","52.51","3.24e-7","7.50e-8","-2.2","-","100.93","1e-8","0","bin785.log"
"Jan 17 2015","2457039.999976852","443188801","53.18","3.01e-7","6.80e-8","-2.2","-","104.11","1e-8","0","bin786.log"
"Jan 20 2015","2457042.999976852","443448001","45.82","2.53e-7","6.50e-8","-2.2","-","107.27","1e-8","0","bin787.log"
"Jan 23 2015","2457045.999976852","443707201","17.99","1.35e-7","4.79e-8","-2.2","-","110.43","1e-8","0","bin788.log"
"Jan 26 2015","2457048.999976852","443966401","20.61","1.44e-7","4.73e-8","-2.2","-","113.58","1e-8","0","bin789.log"
"Jan 29 2015","2457051.999976852","444225601","28.57","2.03e-7","5.50e-8","-2.2","-","116.72","1e-8","0","bin790.log"
"Feb 01 2015","2457054.999976852","444484801","29.48","1.68e-7","5.30e-8","-2.2","-","119.84","1e-8","0","bin791.log"
"Feb 04 2015","2457057.999976852","444744001","51.7","2.26e-7","5.10e-8","-2.2","-","122.95","1e-8","0","bin792.log"
"Feb 07 2015","2457060.999976852","445003201","83.05","2.93e-7","5.60e-8","-2.2","-","126.04","1e-8","0","bin793.log"
"Feb 10 2015","2457063.999976852","445262401","76.07","3.07e-7","6.00e-8","-2.2","-","129.11","1e-8","0","bin794.log"
"Feb 13 2015","2457066.999976852","445521601","78.05","2.90e-7","5.70e-8","-2.2","-","132.16","1e-8","0","bin795.log"
"Feb 16 2015","2457069.999976852","445780801","18.59","1.44e-7","5.03e-8","-2.2","-","135.19","1e-8","0","bin796.log"
"Feb 19 2015","2457072.999976852","446040001","52.25","2.92e-7","6.70e-8","-2.2","-","138.20","1e-8","0","bin797.log"
"Feb 22 2015","2457075.999976852","446299201","42.3","2.85e-7","7.20e-8","-2.2","-","141.17","1e-8","0","bin798.log"
"Feb 25 2015","2457078.999976852","446558401","22.65","2.18e-7","6.70e-8","-2.2","-","144.12","1e-8","0","bin799.log"
"Feb 28 2015","2457081.999976852","446817601","67.09","3.70e-7","7.90e-8","-2.2","-","147.02","1e-8","0","bin800.log"
"Mar 03 2015","2457084.999976852","447076801","19.99","1.77e-7","6.90e-8","-2.2","-","149.88","1e-8","0","bin801.log"
"Mar 06 2015","2457087.999976852","447336001","13.31","1.79e-7","7.00e-8","-2.2","-","152.69","1e-8","0","bin802.log"
"Mar 09 2015","2457090.999976852","447595201","31.97","2.73e-7","7.50e-8","-2.2","-","155.44","1e-8","0","bin803.log"
"Mar 12 2015","2457093.999976852","447854401","54.74","4.00e-7","9.40e-8","-2.2","-","158.10","1e-8","0","bin804.log"
"Mar 15 2015","2457096.999976852","448113601","160.53","6.84e-7","1.04e-7","-2.2","-","160.65","1e-8","0","bin805.log"
"Mar 18 2015","2457099.999976852","448372801","39.7","2.65e-7","7.50e-8","-2.2","-","163.04","1e-8","0","bin806.log"
"Mar 21 2015","2457102.999976852","448632001","62.59","4.81e-7","9.50e-8","-2.2","-","165.22","1e-8","0","bin807.log"
"Mar 24 2015","2457105.999976852","448891201","32.82","3.02e-7","8.00e-8","-2.2","-","167.07","1e-8","0","bin808.log"
"Mar 27 2015","2457108.999976852","449150401","2.09","< 1.32e-7","-","-","-","168.47","1e-8","0","bin809.log"
"Mar 30 2015","2457111.999976852","449409601","15.25","1.37e-7","5.59e-8","-2.2","-","169.23","1e-8","0","bin810.log"
"Apr 02 2015","2457114.999976852","449668801","33.38","2.21e-7","6.20e-8","-2.2","-","169.24","1e-8","0","bin811.log"
"Apr 05 2015","2457117.999976852","449928001","67.23","2.89e-7","6.20e-8","-2.2","-","168.51","1e-8","0","bin812.log"
"Apr 08 2015","2457120.999976852","450187201","80.74","3.13e-7","6.40e-8","-2.2","-","167.17","1e-8","0","bin813.log"
"Apr 11 2015","2457123.999976852","450446401","37.5","2.29e-7","6.20e-8","-2.2","-","165.40","1e-8","0","bin814.log"
"Apr 14 2015","2457126.999976852","450705601","32.7","2.04e-7","6.60e-8","-2.2","-","163.33","1e-8","0","bin815.log"
"Apr 17 2015","2457129.999976852","450964801","6.31","9.06e-8","5.71e-8","-2.2","-","161.08","1e-8","0","bin816.log"
"Apr 20 2015","2457132.999976852","451224001","0.96","< 1.60e-7","-","-","-","158.71","1e-8","0","bin817.log"
"Apr 23 2015","2457135.999976852","451483201","8.53","1.43e-7","6.54e-8","-2.2","-","156.25","1e-8","0","bin818.log"
"Apr 26 2015","2457138.999976852","451742401","4.04","5.69e-8","4.77e-8","-2.2","-","153.73","1e-8","0","bin819.log"
"Apr 29 2015","2457141.999976852","452001601","14.07","1.38e-7","5.64e-8","-2.2","-","151.18","1e-8","0","bin820.log"
"May 02 2015","2457144.999976852","452260801","20.53","2.65e-7","8.80e-8","-2.2","-","148.60","1e-8","0","bin821.log"
"May 05 2015","2457147.999976852","452520001","34.72","2.55e-7","7.30e-8","-2.2","-","146.00","1e-8","0","bin822.log"
"May 08 2015","2457150.999976852","452779201","139.8","6.59e-7","9.80e-8","-2.2","-","143.38","1e-8","0","bin823.log"
"May 11 2015","2457153.999976852","453038401","807.28","2.24e-6","1.50e-7","-2.2","-","140.75","1e-8","0","bin824.log"
"May 14 2015","2457156.999976852","453297601","220.37","8.41e-7","9.80e-8","-2.2","-","138.12","1e-8","0","bin825.log"
"May 17 2015","2457159.999976852","453556801","54.11","3.13e-7","7.00e-8","-2.2","-","135.48","1e-8","0","bin826.log"
"May 20 2015","2457162.999976852","453816001","77","3.12e-7","5.80e-8","-2.2","-","132.83","1e-8","0","bin827.log"
"May 23 2015","2457165.999976852","454075201","104.2","3.58e-7","6.10e-8","-2.2","-","130.18","1e-8","0","bin828.log"
"May 26 2015","2457168.999976852","454334401","231.09","6.04e-7","7.50e-8","-2.2","-","127.52","1e-8","0","bin829.log"
"May 29 2015","2457171.999976852","454593601","80.37","3.59e-7","6.60e-8","-2.2","-","124.85","1e-8","0","bin830.log"
"Jun 01 2015","2457174.999976852","454852801","49.62","2.31e-7","5.70e-8","-2.2","-","122.18","1e-8","0","bin831.log"
"Jun 04 2015","2457177.999976852","455112001","30.57","1.94e-7","6.20e-8","-2.2","-","119.51","1e-8","0","bin832.log"
"Jun 07 2015","2457180.999976852","455371201","93.6","5.68e-7","9.40e-8","-2.2","-","116.83","1e-8","0","bin833.log"
"Jun 10 2015","2457183.999976852","455630401","159.33","7.80e-7","1.10e-7","-2.2","-","114.14","1e-8","0","bin834.log"
"Jun 13 2015","2457186.999976852","455889601","2646.35","5.70e-6","2.40e-7","-2.2","-","111.44","1e-8","0","bin835.log"
"Jun 16 2015","2457189.999976852","456148801","23539.57","1.46e-5","2.00e-7","-2.2","-","108.74","1e-8","0","bin836.log"
"Jun 19 2015","2457192.999976852","456408001","1175.51","1.14e-6","7.00e-8","-2.2","-","106.03","1e-8","0","bin837.log"
"Jun 22 2015","2457195.999976852","456667201","1009.6","1.10e-6","7.00e-8","-2.2","-","103.31","1e-8","0","bin838.log"
"Jun 25 2015","2457198.999976852","456926401","443.72","1.52e-6","1.40e-7","-2.2","-","100.58","1e-8","0","bin839.log"
"Jun 28 2015","2457201.999976852","457185601","87.34","6.17e-7","1.16e-7","-2.2","-","97.84","1e-8","0","bin840.log"
"Jul 01 2015","2457204.999965278","457444801","162.65","7.83e-7","1.23e-7","-2.2","-","95.09","1e-8","0","bin841.log"
"Jul 04 2015","2457207.999965278","457704001","129.48","5.94e-7","9.30e-8","-2.2","-","92.33","1e-8","0","bin842.log"
"Jul 07 2015","2457210.999965278","457963201","358.18","9.37e-7","9.40e-8","-2.2","-","89.56","1e-8","0","bin843.log"
"Jul 10 2015","2457213.999965278","458222401","1661.31","2.68e-6","1.40e-7","-2.2","-","86.78","1e-8","0","bin844.log"
"Jul 13 2015","2457216.999965278","458481601","621.69","1.29e-6","1.00e-7","-2.2","-","84.00","1e-8","0","bin845.log"
"Jul 16 2015","2457219.999965278","458740801","406.05","9.12e-7","8.80e-8","-2.2","-","81.20","1e-8","0","bin846.log"
"Jul 19 2015","2457222.999965278","459000001","434.44","8.93e-7","8.60e-8","-2.2","-","78.39","1e-8","0","bin847.log"
"Jul 22 2015","2457225.999965278","459259201","126.61","4.83e-7","7.80e-8","-2.2","-","75.58","1e-8","0","bin848.log"
"Jul 25 2015","2457228.999965278","459518401","69.72","3.38e-7","6.80e-8","-2.2","-","72.76","1e-8","0","bin849.log"
"Jul 28 2015","2457231.999965278","459777601","48.34","2.70e-7","6.70e-8","-2.2","-","69.93","1e-8","0","bin850.log"
"Jul 31 2015","2457234.999965278","460036801","39.07","2.45e-7","6.60e-8","-2.2","-","67.09","1e-8","0","bin851.log"
"Aug 03 2015","2457237.999965278","460296001","54.69","3.00e-7","7.40e-8","-2.2","-","64.24","1e-8","0","bin852.log"
"Aug 06 2015","2457240.999965278","460555201","88.99","3.81e-7","7.70e-8","-2.2","-","61.39","1e-8","0","bin853.log"
"Aug 09 2015","2457243.999965278","460814401","43.52","3.66e-7","9.00e-8","-2.2","-","58.53","1e-8","0","bin854.log"
"Aug 12 2015","2457246.999965278","461073601","45.09","2.44e-7","6.50e-8","-2.2","-","55.66","1e-8","0","bin855.log"
"Aug 15 2015","2457249.999965278","461332801","22.12","1.95e-7","7.20e-8","-2.2","-","52.79","1e-8","0","bin856.log"
"Aug 18 2015","2457252.999965278","461592001","25.35","2.05e-7","6.90e-8","-2.2","-","49.91","1e-8","0","bin857.log"
"Aug 21 2015","2457255.999965278","461851201","12.58","1.71e-7","6.80e-8","-2.2","-","47.03","1e-8","0","bin858.log"
"Aug 24 2015","2457258.999965278","462110401","21.76","1.83e-7","5.90e-8","-2.2","-","44.14","1e-8","0","bin859.log"
"Aug 27 2015","2457261.999965278","462369601","48.12","2.23e-7","5.60e-8","-2.2","-","41.25","1e-8","0","bin860.log"
"Aug 30 2015","2457264.999965278","462628801","124.42","4.17e-7","6.80e-8","-2.2","-","38.35","1e-8","0","bin861.log"
"Sep 02 2015","2457267.999965278","462888001","128.97","4.70e-7","7.10e-8","-2.2","-","35.45","1e-8","0","bin862.log"
"Sep 05 2015","2457270.999965278","463147201","107.03","3.87e-7","6.70e-8","-2.2","-","32.55","1e-8","0","bin863.log"
"Sep 08 2015","2457273.999965278","463406401","168.2","5.02e-7","6.70e-8","-2.2","-","29.64","1e-8","0","bin864.log"
"Sep 11 2015","2457276.999965278","463665601","233.05","7.22e-7","8.50e-8","-2.2","-","26.72","1e-8","0","bin865.log"
"Sep 14 2015","2457279.999965278","463924801","59.84","3.63e-7","8.40e-8","-2.2","-","23.80","1e-8","0","bin866.log"
"Sep 17 2015","2457282.999965278","464184001","59.83","3.00e-7","6.70e-8","-2.2","-","20.88","1e-8","0","bin867.log"
"Sep 20 2015","2457285.999965278","464443201","25.23","2.10e-7","7.40e-8","-2.2","-","17.95","1e-8","0","bin868.log"
"Sep 23 2015","2457288.999965278","464702401","24.75","2.84e-7","8.10e-8","-2.2","-","15.02","1e-8","0","bin869.log"
"Sep 26 2015","2457291.999965278","464961601","20.24","1.29e-7","5.47e-8","-2.2","-","12.08","1e-8","0","bin870.log"
"Sep 29 2015","2457294.999965278","465220801","24.68","2.58e-7","7.60e-8","-2.2","-","9.14","1e-8","0","bin871.log"
"Oct 02 2015","2457297.999965278","465480001","86.74","4.64e-7","9.50e-8","-2.2","-","6.19","1e-8","0","bin872.log"
"Oct 05 2015","2457300.999965278","465739201","49.92","3.55e-7","9.10e-8","-2.2","-","3.24","1e-8","0","bin873.log"
"Oct 08 2015","2457303.999965278","465998401","68.52","4.53e-7","9.90e-8","-2.2","-","0.34","1e-8","0","bin874.log"
"Oct 11 2015","2457306.999965278","466257601","71.71","4.00e-7","9.20e-8","-2.2","-","2.69","1e-8","0","bin875.log"
"Oct 14 2015","2457309.999965278","466516801","114.69","6.15e-7","9.80e-8","-2.2","-","5.66","1e-8","0","bin876.log"
"Oct 17 2015","2457312.999965278","466776001","169.96","6.40e-7","9.10e-8","-2.2","-","8.63","1e-8","0","bin877.log"
"Oct 20 2015","2457315.999965278","467035201","53.86","3.03e-7","6.90e-8","-2.2","-","11.61","1e-8","0","bin878.log"
"Oct 23 2015","2457318.999965278","467294401","151.83","5.57e-7","8.20e-8","-2.2","-","14.60","1e-8","0","bin879.log"
"Oct 26 2015","2457321.999965278","467553601","174.25","5.75e-7","7.80e-8","-2.2","-","17.60","1e-8","0","bin880.log"
"Oct 29 2015","2457324.999965278","467812801","80.62","3.41e-7","6.60e-8","-2.2","-","20.60","1e-8","0","bin881.log"
"Nov 01 2015","2457327.999965278","468072001","30.4","2.00e-7","5.90e-8","-2.2","-","23.61","1e-8","0","bin882.log"
"Nov 04 2015","2457330.999965278","468331201","63.34","2.66e-7","6.00e-8","-2.2","-","26.63","1e-8","0","bin883.log"
"Nov 07 2015","2457333.999965278","468590401","51.23","3.11e-7","6.70e-8","-2.2","-","29.66","1e-8","0","bin884.log"
"Nov 10 2015","2457336.999965278","468849601","136.38","5.11e-7","7.80e-8","-2.2","-","32.70","1e-8","0","bin885.log"
"Nov 13 2015","2457339.999965278","469108801","303.15","9.56e-7","1.01e-7","-2.2","-","35.75","1e-8","0","bin886.log"
"Nov 16 2015","2457342.999965278","469368001","108.49","4.81e-7","8.00e-8","-2.2","-","38.81","1e-8","0","bin887.log"
"Nov 19 2015","2457345.999965278","469627201","354.77","1.11e-6","1.13e-7","-2.2","-","41.87","1e-8","0","bin888.log"
"Nov 22 2015","2457348.999965278","469886401","152.64","7.11e-7","1.03e-7","-2.2","-","44.95","1e-8","0","bin889.log"
"Nov 25 2015","2457351.999965278","470145601","262.53","8.75e-7","1.05e-7","-2.2","-","48.04","1e-8","0","bin890.log"
"Nov 28 2015","2457354.999965278","470404801","162.76","6.83e-7","9.70e-8","-2.2","-","51.14","1e-8","0","bin891.log"
"Dec 01 2015","2457357.999965278","470664001","110.09","5.18e-7","8.70e-8","-2.2","-","54.25","1e-8","0","bin892.log"
"Dec 04 2015","2457360.999965278","470923201","128.94","5.22e-7","8.20e-8","-2.2","-","57.37","1e-8","0","bin893.log"
"Dec 07 2015","2457363.999965278","471182401","87.16","4.18e-7","8.00e-8","-2.2","-","60.50","1e-8","0","bin894.log"
"Dec 10 2015","2457366.999965278","471441601","139.02","4.96e-7","8.40e-8","-2.2","-","63.64","1e-8","0","bin895.log"
"Dec 13 2015","2457369.999965278","471700801","116.31","3.91e-7","6.80e-8","-2.2","-","66.78","1e-8","0","bin896.log"
