"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Oct 29 2020","2459151.9999537035","625665601","75.29","2.95e-7","6.00e-8","-2.28","-","158.16","1e-8","0","bin1490.log"
"Nov 01 2020","2459154.9999537035","625924801","75.08","2.91e-7","5.90e-8","-2.28","-","155.44","1e-8","0","bin1491.log"
"Nov 04 2020","2459157.9999537035","626184001","51.32","2.73e-7","6.60e-8","-2.28","-","152.68","1e-8","0","bin1492.log"
"Nov 07 2020","2459160.9999537035","626443201","15.1","1.41e-7","6.09e-8","-2.28","-","149.89","1e-8","0","bin1493.log"
"Nov 10 2020","2459163.9999537035","626702401","15.41","2.29e-7","8.00e-8","-2.28","-","147.08","1e-8","0","bin1494.log"
"Nov 13 2020","2459166.9999537035","626961601","1.27","< 2.66e-7","-","-","-","144.25","1e-8","0","bin1495.log"
"Nov 16 2020","2459169.9999537035","627220801","9.87","2.46e-7","1.24e-7","-2.28","-","141.40","1e-8","0","bin1496.log"
"Nov 19 2020","2459172.9999537035","627480001","3.95","< 3.71e-7","-","-","-","138.53","1e-8","0","bin1497.log"
"Nov 22 2020","2459175.9999537035","627739201","18.45","2.21e-7","1.00e-7","-2.28","-","135.65","1e-8","0","bin1498.log"
"Nov 25 2020","2459178.9999537035","627998401","19","2.72e-7","1.06e-7","-2.28","-","132.75","1e-8","0","bin1499.log"
"Nov 28 2020","2459181.9999537035","628257601","45.08","2.18e-7","6.10e-8","-2.28","-","129.84","1e-8","0","bin1500.log"
"Dec 01 2020","2459184.9999537035","628516801","41.12","2.94e-7","7.50e-8","-2.28","-","126.92","1e-8","0","bin1501.log"
"Dec 04 2020","2459187.9999537035","628776001","96.21","4.30e-7","7.90e-8","-2.28","-","123.98","1e-8","0","bin1502.log"
"Dec 07 2020","2459190.9999537035","629035201","81.92","3.34e-7","6.40e-8","-2.28","-","121.03","1e-8","0","bin1503.log"
"Dec 10 2020","2459193.9999537035","629294401","85.63","3.31e-7","6.70e-8","-2.28","-","118.07","1e-8","0","bin1504.log"
"Dec 13 2020","2459196.9999537035","629553601","128.17","3.91e-7","6.40e-8","-2.28","-","115.09","1e-8","0","bin1505.log"
"Dec 16 2020","2459199.9999537035","629812801","109.3","3.77e-7","6.30e-8","-2.28","-","112.10","1e-8","0","bin1506.log"
"Dec 19 2020","2459202.9999537035","630072001","100.2","3.54e-7","6.30e-8","-2.28","-","109.10","1e-8","0","bin1507.log"
"Dec 22 2020","2459205.9999537035","630331201","241.85","5.75e-7","7.00e-8","-2.28","-","106.08","1e-8","0","bin1508.log"
"Dec 25 2020","2459208.9999537035","630590401","124.1","3.16e-7","5.10e-8","-2.28","-","103.05","1e-8","0","bin1509.log"
"Dec 28 2020","2459211.9999537035","630849601","99.36","2.84e-7","5.30e-8","-2.28","-","100.02","1e-8","0","bin1510.log"
"Dec 31 2020","2459214.9999537035","631108801","72.12","2.56e-7","5.10e-8","-2.28","-","96.97","1e-8","0","bin1511.log"
"Jan 03 2021","2459217.9999537035","631368001","74.74","2.63e-7","5.10e-8","-2.28","-","93.91","1e-8","0","bin1512.log"
"Jan 06 2021","2459220.9999537035","631627201","87.83","3.01e-7","5.80e-8","-2.28","-","90.84","1e-8","0","bin1513.log"
"Jan 09 2021","2459223.9999537035","631886401","54.55","2.10e-7","4.70e-8","-2.28","-","87.77","1e-8","0","bin1514.log"
"Jan 12 2021","2459226.9999537035","632145601","26.65","1.85e-7","5.70e-8","-2.28","-","84.69","1e-8","0","bin1515.log"
"Jan 15 2021","2459229.9999537035","632404801","28.58","2.37e-7","6.60e-8","-2.28","-","81.61","1e-8","0","bin1516.log"
"Jan 18 2021","2459232.9999537035","632664001","88.69","4.00e-7","7.70e-8","-2.28","-","78.53","1e-8","0","bin1517.log"
"Jan 21 2021","2459235.9999537035","632923201","72.97","3.76e-7","7.70e-8","-2.28","-","75.44","1e-8","0","bin1518.log"
"Jan 24 2021","2459238.9999537035","633182401","55.39","2.95e-7","7.00e-8","-2.28","-","72.35","1e-8","0","bin1519.log"
"Jan 27 2021","2459241.9999537035","633441601","50.79","2.88e-7","6.80e-8","-2.28","-","69.27","1e-8","0","bin1520.log"
"Jan 30 2021","2459244.9999537035","633700801","78.63","3.44e-7","7.20e-8","-2.28","-","66.18","1e-8","0","bin1521.log"
"Feb 02 2021","2459247.9999537035","633960001","72.06","3.24e-7","6.20e-8","-2.28","-","63.10","1e-8","0","bin1522.log"
"Feb 05 2021","2459250.9999537035","634219201","117.56","4.94e-7","8.30e-8","-2.28","-","60.02","1e-8","0","bin1523.log"
"Feb 08 2021","2459253.9999537035","634478401","173.58","4.86e-7","6.80e-8","-2.28","-","56.95","1e-8","0","bin1524.log"
"Feb 11 2021","2459256.9999537035","634737601","116.29","3.77e-7","6.20e-8","-2.28","-","53.89","1e-8","0","bin1525.log"
"Feb 14 2021","2459259.9999537035","634996801","178.8","5.46e-7","7.10e-8","-2.28","-","50.83","1e-8","0","bin1526.log"
"Feb 17 2021","2459262.9999537035","635256001","169.94","5.41e-7","8.00e-8","-2.28","-","47.78","1e-8","0","bin1527.log"
"Feb 20 2021","2459265.9999537035","635515201","109.25","4.09e-7","6.90e-8","-2.28","-","44.75","1e-8","0","bin1528.log"
"Feb 23 2021","2459268.9999537035","635774401","94.64","3.98e-7","7.10e-8","-2.28","-","41.72","1e-8","0","bin1529.log"
"Feb 26 2021","2459271.9999537035","636033601","104.15","4.67e-7","8.50e-8","-2.28","-","38.70","1e-8","0","bin1530.log"
"Mar 01 2021","2459274.9999537035","636292801","144.63","5.85e-7","8.80e-8","-2.28","-","35.70","1e-8","0","bin1531.log"
"Mar 04 2021","2459277.9999537035","636552001","181.07","7.25e-7","1.02e-7","-2.28","-","32.72","1e-8","0","bin1532.log"
"Mar 07 2021","2459280.9999537035","636811201","216.63","8.68e-7","1.13e-7","-2.28","-","29.75","1e-8","0","bin1533.log"
"Mar 10 2021","2459283.9999537035","637070401","131.98","5.83e-7","9.70e-8","-2.28","-","26.79","1e-8","0","bin1534.log"
"Mar 13 2021","2459286.9999537035","637329601","117.17","6.15e-7","1.05e-7","-2.28","-","23.86","1e-8","0","bin1535.log"
"Mar 16 2021","2459289.9999537035","637588801","38.23","3.32e-7","9.40e-8","-2.28","-","20.96","1e-8","0","bin1536.log"
"Mar 19 2021","2459292.9999537035","637848001","65.54","3.63e-7","7.40e-8","-2.28","-","18.10","1e-8","0","bin1537.log"
"Mar 22 2021","2459295.9999537035","638107201","63.92","3.25e-7","7.10e-8","-2.28","-","15.28","1e-8","0","bin1538.log"
"Mar 25 2021","2459298.9999537035","638366401","79.93","4.25e-7","8.00e-8","-2.28","-","12.54","1e-8","0","bin1539.log"
"Mar 28 2021","2459301.9999537035","638625601","57.26","2.93e-7","6.50e-8","-2.28","-","9.92","1e-8","0","bin1540.log"
"Mar 31 2021","2459304.9999537035","638884801","111.38","4.49e-7","7.80e-8","-2.28","-","7.56","1e-8","0","bin1541.log"
"Apr 03 2021","2459307.9999537035","639144001","143.92","5.04e-7","7.60e-8","-2.28","-","5.75","1e-8","0","bin1542.log"
"Apr 06 2021","2459310.9999537035","639403201","105.19","4.07e-7","8.10e-8","-2.28","-","5.11","1e-8","0","bin1543.log"
"Apr 09 2021","2459313.9999537035","639662401","114.48","5.10e-7","8.40e-8","-2.28","-","6.00","1e-8","0","bin1544.log"
"Apr 12 2021","2459316.9999537035","639921601","124.91","5.65e-7","8.80e-8","-2.28","-","7.92","1e-8","0","bin1545.log"
"Apr 15 2021","2459319.9999537035","640180801","146.34","6.03e-7","8.70e-8","-2.28","-","10.30","1e-8","0","bin1546.log"
"Apr 18 2021","2459322.9999537035","640440001","123.77","6.34e-7","1.03e-7","-2.28","-","12.88","1e-8","0","bin1547.log"
"Apr 21 2021","2459325.9999537035","640699201","91.97","6.63e-7","1.22e-7","-2.28","-","15.56","1e-8","0","bin1548.log"
"Apr 24 2021","2459328.9999537035","640958401","51.96","7.96e-7","1.87e-7","-2.28","-","18.30","1e-8","0","bin1549.log"
"Apr 27 2021","2459331.9999537035","641217601","60.88","1.01e-6","2.30e-7","-2.28","-","21.06","1e-8","0","bin1550.log"
"Apr 30 2021","2459334.9999537035","641476801","61.2","7.41e-7","1.64e-7","-2.28","-","23.85","1e-8","0","bin1551.log"
"May 03 2021","2459337.9999537035","641736001","70.59","7.50e-7","1.50e-7","-2.28","-","26.65","1e-8","0","bin1552.log"
"May 06 2021","2459340.9999537035","641995201","161.68","7.75e-7","1.21e-7","-2.28","-","29.45","1e-8","0","bin1553.log"
"May 09 2021","2459343.9999537035","642254401","190.16","7.36e-7","9.70e-8","-2.28","-","32.27","1e-8","0","bin1554.log"
"May 12 2021","2459346.9999537035","642513601","105.14","4.13e-7","7.30e-8","-2.28","-","35.09","1e-8","0","bin1555.log"
"May 15 2021","2459349.9999537035","642772801","133.45","4.28e-7","7.10e-8","-2.28","-","37.91","1e-8","0","bin1556.log"
"May 18 2021","2459352.9999537035","643032001","125.32","4.20e-7","6.70e-8","-2.28","-","40.74","1e-8","0","bin1557.log"
"May 21 2021","2459355.9999537035","643291201","209","6.06e-7","8.20e-8","-2.28","-","43.57","1e-8","0","bin1558.log"
"May 24 2021","2459358.9999537035","643550401","122.28","4.09e-7","6.40e-8","-2.28","-","46.41","1e-8","0","bin1559.log"
"May 27 2021","2459361.9999537035","643809601","152.55","4.12e-7","6.30e-8","-2.28","-","49.25","1e-8","0","bin1560.log"
"May 30 2021","2459364.9999537035","644068801","124.51","4.40e-7","6.90e-8","-2.28","-","52.10","1e-8","0","bin1561.log"
"Jun 02 2021","2459367.9999537035","644328001","250.61","5.39e-7","6.30e-8","-2.28","-","54.95","1e-8","0","bin1562.log"
"Jun 05 2021","2459370.9999537035","644587201","145.52","4.37e-7","6.30e-8","-2.28","-","57.81","1e-8","0","bin1563.log"
"Jun 08 2021","2459373.9999537035","644846401","159.41","5.02e-7","6.90e-8","-2.28","-","60.68","1e-8","0","bin1564.log"
"Jun 11 2021","2459376.9999537035","645105601","217.46","6.14e-7","7.60e-8","-2.28","-","63.55","1e-8","0","bin1565.log"
"Jun 14 2021","2459379.9999537035","645364801","250.49","6.06e-7","7.50e-8","-2.28","-","66.43","1e-8","0","bin1566.log"
"Jun 17 2021","2459382.9999537035","645624001","108.01","3.62e-7","6.80e-8","-2.28","-","69.31","1e-8","0","bin1567.log"
"Jun 20 2021","2459385.9999537035","645883201","71.75","3.40e-7","6.90e-8","-2.28","-","72.21","1e-8","0","bin1568.log"
"Jun 23 2021","2459388.9999537035","646142401","80.86","3.49e-7","7.30e-8","-2.28","-","75.10","1e-8","0","bin1569.log"
"Jun 26 2021","2459391.9999537035","646401601","165.6","6.51e-7","9.30e-8","-2.28","-","78.01","1e-8","0","bin1570.log"
"Jun 29 2021","2459394.9999537035","646660801","129.28","5.12e-7","8.10e-8","-2.28","-","80.92","1e-8","0","bin1571.log"
"Jul 02 2021","2459397.9999537035","646920001","150.67","5.72e-7","8.40e-8","-2.28","-","83.83","1e-8","0","bin1572.log"
"Jul 05 2021","2459400.9999537035","647179201","149.44","4.63e-7","6.90e-8","-2.28","-","86.75","1e-8","0","bin1573.log"
"Jul 08 2021","2459403.9999537035","647438401","124.76","3.92e-7","7.00e-8","-2.28","-","89.67","1e-8","0","bin1574.log"
"Jul 11 2021","2459406.9999537035","647697601","141.69","4.30e-7","6.70e-8","-2.28","-","92.60","1e-8","0","bin1575.log"
"Jul 14 2021","2459409.9999537035","647956801","108.09","3.32e-7","5.60e-8","-2.28","-","95.53","1e-8","0","bin1576.log"
"Jul 17 2021","2459412.9999537035","648216001","195.49","5.02e-7","6.60e-8","-2.28","-","98.46","1e-8","0","bin1577.log"
"Jul 20 2021","2459415.9999537035","648475201","224.8","5.74e-7","7.30e-8","-2.28","-","101.39","1e-8","0","bin1578.log"
"Jul 23 2021","2459418.9999537035","648734401","161.09","5.19e-7","7.00e-8","-2.28","-","104.33","1e-8","0","bin1579.log"
"Jul 26 2021","2459421.9999537035","648993601","198.38","6.18e-7","7.70e-8","-2.28","-","107.26","1e-8","0","bin1580.log"
"Jul 29 2021","2459424.9999537035","649252801","395.37","1.10e-6","1.05e-7","-2.28","-","110.19","1e-8","0","bin1581.log"
"Aug 01 2021","2459427.9999537035","649512001","473.61","9.34e-7","8.40e-8","-2.28","-","113.12","1e-8","0","bin1582.log"
"Aug 04 2021","2459430.9999537035","649771201","113.47","4.19e-7","6.40e-8","-2.28","-","116.05","1e-8","0","bin1583.log"
"Aug 07 2021","2459433.9999537035","650030401","101.06","4.38e-7","8.00e-8","-2.28","-","118.97","1e-8","0","bin1584.log"
"Aug 10 2021","2459436.9999537035","650289601","104.85","4.80e-7","8.80e-8","-2.28","-","121.90","1e-8","0","bin1585.log"
"Aug 13 2021","2459439.9999537035","650548801","42.67","3.03e-7","7.50e-8","-2.28","-","124.81","1e-8","0","bin1586.log"
"Aug 16 2021","2459442.9999537035","650808001","63.44","3.43e-7","7.10e-8","-2.28","-","127.73","1e-8","0","bin1587.log"
"Aug 19 2021","2459445.9999537035","651067201","40.62","2.15e-7","5.80e-8","-2.28","-","130.63","1e-8","0","bin1588.log"
"Aug 22 2021","2459448.9999537035","651326401","25.04","1.85e-7","6.00e-8","-2.28","-","133.53","1e-8","0","bin1589.log"
"Aug 25 2021","2459451.9999537035","651585601","39.99","2.47e-7","6.60e-8","-2.28","-","136.42","1e-8","0","bin1590.log"
"Aug 28 2021","2459454.9999537035","651844801","35.13","2.27e-7","6.30e-8","-2.28","-","139.30","1e-8","0","bin1591.log"
"Aug 31 2021","2459457.9999537035","652104001","76.33","3.68e-7","7.00e-8","-2.28","-","142.17","1e-8","0","bin1592.log"
"Sep 03 2021","2459460.9999537035","652363201","113.35","3.97e-7","6.60e-8","-2.28","-","145.03","1e-8","0","bin1593.log"
"Sep 06 2021","2459463.9999537035","652622401","99.42","3.94e-7","7.60e-8","-2.28","-","147.87","1e-8","0","bin1594.log"
"Sep 09 2021","2459466.9999537035","652881601","1.35","< 4.21e-7","-","-","-","150.69","1e-8","0","bin1595.log"
"Sep 12 2021","2459469.9999537035","653140801","5.32","2.09e-7","1.25e-7","-2.28","-","153.48","1e-8","0","bin1596.log"
"Sep 15 2021","2459472.9999537035","653400001","9.07","2.07e-7","1.03e-7","-2.28","-","156.25","1e-8","0","bin1597.log"
"Sep 18 2021","2459475.9999537035","653659201","26.53","1.76e-7","6.20e-8","-2.28","-","158.97","1e-8","0","bin1598.log"
"Sep 21 2021","2459478.9999537035","653918401","42.24","3.11e-7","8.70e-8","-2.28","-","161.63","1e-8","0","bin1599.log"
"Sep 24 2021","2459481.9999537035","654177601","63.87","3.13e-7","6.80e-8","-2.28","-","164.20","1e-8","0","bin1600.log"
"Sep 27 2021","2459484.9999537035","654436801","45.34","2.34e-7","6.00e-8","-2.28","-","166.63","1e-8","0","bin1601.log"
"Sep 30 2021","2459487.9999537035","654696001","14.05","1.54e-7","6.87e-8","-2.28","-","168.83","1e-8","0","bin1602.log"
"Oct 12 2021","2459499.9999537035","655732801","45.83","4.14e-7","1.10e-7","-2.28","-","171.23","1e-8","0","bin1606.log"
"Oct 15 2021","2459502.9999537035","655992001","16.82","1.65e-7","6.20e-8","-2.28","-","169.67","1e-8","0","bin1607.log"
"Oct 18 2021","2459505.9999537035","656251201","39.48","2.90e-7","8.00e-8","-2.28","-","167.62","1e-8","0","bin1608.log"
"Oct 21 2021","2459508.9999537035","656510401","43.99","2.87e-7","6.80e-8","-2.28","-","165.28","1e-8","0","bin1609.log"
"Oct 24 2021","2459511.9999537035","656769601","57.52","2.71e-7","6.00e-8","-2.28","-","162.77","1e-8","0","bin1610.log"
"Oct 27 2021","2459514.9999537035","657028801","73.35","3.00e-7","5.90e-8","-2.28","-","160.16","1e-8","0","bin1611.log"
"Oct 30 2021","2459517.9999537035","657288001","65.19","2.44e-7","5.40e-8","-2.28","-","157.48","1e-8","0","bin1612.log"
"Nov 02 2021","2459520.9999537035","657547201","23.47","1.76e-7","5.50e-8","-2.28","-","154.75","1e-8","0","bin1613.log"
"Nov 05 2021","2459523.9999537035","657806401","98.82","3.99e-7","7.30e-8","-2.28","-","151.98","1e-8","0","bin1614.log"
"Nov 08 2021","2459526.9999537035","658065601","80.99","3.38e-7","6.90e-8","-2.28","-","149.18","1e-8","0","bin1615.log"
"Nov 11 2021","2459529.9999537035","658324801","61.8","3.83e-7","7.90e-8","-2.28","-","146.37","1e-8","0","bin1616.log"
"Nov 14 2021","2459532.9999537035","658584001","39.16","2.84e-7","7.30e-8","-2.28","-","143.53","1e-8","0","bin1617.log"
"Nov 17 2021","2459535.9999537035","658843201","61.4","4.92e-7","1.11e-7","-2.28","-","140.67","1e-8","0","bin1618.log"
"Nov 20 2021","2459538.9999537035","659102401","7.04","2.45e-7","1.40e-7","-2.28","-","137.80","1e-8","0","bin1619.log"
"Nov 23 2021","2459541.9999537035","659361601","28.29","3.82e-7","1.38e-7","-2.28","-","134.92","1e-8","0","bin1620.log"
"Nov 26 2021","2459544.9999537035","659620801","31.44","3.80e-7","1.10e-7","-2.28","-","132.02","1e-8","0","bin1621.log"
"Nov 29 2021","2459547.9999537035","659880001","117.18","7.38e-7","1.24e-7","-2.28","-","129.11","1e-8","0","bin1622.log"
"Dec 02 2021","2459550.9999537035","660139201","102.26","4.37e-7","8.00e-8","-2.28","-","126.18","1e-8","0","bin1623.log"
"Dec 05 2021","2459553.9999537035","660398401","124.61","5.50e-7","9.30e-8","-2.28","-","123.24","1e-8","0","bin1624.log"
"Dec 08 2021","2459556.9999537035","660657601","133.03","5.39e-7","8.70e-8","-2.28","-","120.29","1e-8","0","bin1625.log"
"Dec 11 2021","2459559.9999537035","660916801","102.79","4.38e-7","7.70e-8","-2.28","-","117.32","1e-8","0","bin1626.log"
"Dec 14 2021","2459562.9999537035","661176001","168.76","5.92e-7","8.40e-8","-2.28","-","114.34","1e-8","0","bin1627.log"
"Dec 17 2021","2459565.9999537035","661435201","143.5","4.85e-7","7.60e-8","-2.28","-","111.34","1e-8","0","bin1628.log"
"Dec 20 2021","2459568.9999537035","661694401","122","4.15e-7","6.80e-8","-2.28","-","108.34","1e-8","0","bin1629.log"
"Dec 23 2021","2459571.9999537035","661953601","189.48","5.52e-7","7.50e-8","-2.28","-","105.32","1e-8","0","bin1630.log"
"Dec 26 2021","2459574.9999537035","662212801","393.22","7.60e-7","7.20e-8","-2.28","-","102.29","1e-8","0","bin1631.log"
"Dec 29 2021","2459577.9999537035","662472001","358.66","6.35e-7","6.40e-8","-2.28","-","99.25","1e-8","0","bin1632.log"
"Jan 01 2022","2459580.9999537035","662731201","315.06","6.27e-7","6.70e-8","-2.28","-","96.20","1e-8","0","bin1633.log"
"Jan 04 2022","2459583.9999537035","662990401","227.71","5.50e-7","6.90e-8","-2.28","-","93.14","1e-8","0","bin1634.log"
"Jan 07 2022","2459586.9999537035","663249601","251.05","6.58e-7","7.40e-8","-2.28","-","90.07","1e-8","0","bin1635.log"
"Jan 10 2022","2459589.9999537035","663508801","259.51","7.02e-7","8.40e-8","-2.28","-","87.00","1e-8","0","bin1636.log"
"Jan 13 2022","2459592.9999537035","663768001","233.61","5.12e-7","6.70e-8","-2.28","-","83.92","1e-8","0","bin1637.log"
"Jan 16 2022","2459595.9999537035","664027201","152.64","5.54e-7","8.60e-8","-2.28","-","80.83","1e-8","0","bin1638.log"
"Jan 19 2022","2459598.9999537035","664286401","92.09","4.23e-7","8.00e-8","-2.28","-","77.75","1e-8","0","bin1639.log"
"Jan 22 2022","2459601.9999537035","664545601","137.06","5.89e-7","9.10e-8","-2.28","-","74.66","1e-8","0","bin1640.log"
"Jan 25 2022","2459604.9999537035","664804801","212.78","8.27e-7","1.11e-7","-2.28","-","71.57","1e-8","0","bin1641.log"
"Jan 28 2022","2459607.9999537035","665064001","120.28","5.63e-7","9.70e-8","-2.28","-","68.49","1e-8","0","bin1642.log"
"Jan 31 2022","2459610.9999537035","665323201","176.86","7.00e-7","9.50e-8","-2.28","-","65.40","1e-8","0","bin1643.log"
"Feb 03 2022","2459613.9999537035","665582401","288.11","8.77e-7","1.00e-7","-2.28","-","62.32","1e-8","0","bin1644.log"
"Feb 06 2022","2459616.9999537035","665841601","379.94","1.17e-6","1.20e-7","-2.28","-","59.25","1e-8","0","bin1645.log"
"Feb 09 2022","2459619.9999537035","666100801","715","1.42e-6","1.10e-7","-2.28","-","56.18","1e-8","0","bin1646.log"
"Feb 12 2022","2459622.9999537035","666360001","731.18","1.55e-6","1.20e-7","-2.28","-","53.11","1e-8","0","bin1647.log"
"Feb 15 2022","2459625.9999537035","666619201","753.78","1.41e-6","1.10e-7","-2.28","-","50.06","1e-8","0","bin1648.log"
"Feb 18 2022","2459628.9999537035","666878401","501.24","1.14e-6","1.00e-7","-2.28","-","47.01","1e-8","0","bin1649.log"
"Feb 21 2022","2459631.9999537035","667137601","269.42","7.19e-7","8.70e-8","-2.28","-","43.98","1e-8","0","bin1650.log"
"Feb 24 2022","2459634.9999537035","667396801","323.75","7.77e-7","8.40e-8","-2.28","-","40.96","1e-8","0","bin1651.log"
"Feb 27 2022","2459637.9999537035","667656001","314.03","9.96e-7","1.14e-7","-2.28","-","37.94","1e-8","0","bin1652.log"
"Mar 02 2022","2459640.9999537035","667915201","295.88","1.06e-6","1.22e-7","-2.28","-","34.95","1e-8","0","bin1653.log"
"Mar 05 2022","2459643.9999537035","668174401","637.08","1.75e-6","1.40e-7","-2.28","-","31.96","1e-8","0","bin1654.log"
"Mar 08 2022","2459646.9999537035","668433601","389.06","1.23e-6","1.30e-7","-2.28","-","29.00","1e-8","0","bin1655.log"
"Mar 11 2022","2459649.9999537035","668692801","718.5","1.83e-6","1.40e-7","-2.28","-","26.05","1e-8","0","bin1656.log"
"Mar 14 2022","2459652.9999537035","668952001","666.99","1.79e-6","1.40e-7","-2.28","-","23.13","1e-8","0","bin1657.log"
"Mar 17 2022","2459655.9999537035","669211201","797.61","2.27e-6","1.80e-7","-2.28","-","20.23","1e-8","0","bin1658.log"
"Mar 20 2022","2459658.9999537035","669470401","705.59","2.25e-6","1.70e-7","-2.28","-","17.38","1e-8","0","bin1659.log"
"Mar 23 2022","2459661.9999537035","669729601","1304.99","3.04e-6","1.80e-7","-2.28","-","14.58","1e-8","0","bin1660.log"
"Mar 26 2022","2459664.9999537035","669988801","1257.44","2.62e-6","1.60e-7","-2.28","-","11.86","1e-8","0","bin1661.log"
"Mar 29 2022","2459667.9999537035","670248001","781.84","2.02e-6","1.40e-7","-2.28","-","9.29","1e-8","0","bin1662.log"
"Apr 01 2022","2459670.9999537035","670507201","514.3","1.61e-6","1.40e-7","-2.28","-","7.03","1e-8","0","bin1663.log"
"Apr 04 2022","2459673.9999537035","670766401","680.93","1.75e-6","1.30e-7","-2.28","-","5.45","1e-8","0","bin1664.log"
"Apr 07 2022","2459676.9999537035","671025601","823.01","1.96e-6","1.30e-7","-2.28","-","5.20","1e-8","0","bin1665.log"
"Apr 10 2022","2459679.9999537035","671284801","1033.92","2.39e-6","1.60e-7","-2.28","-","6.42","1e-8","0","bin1666.log"
"Apr 13 2022","2459682.9999537035","671544001","1211.17","2.36e-6","1.40e-7","-2.28","-","8.49","1e-8","0","bin1667.log"
"Apr 16 2022","2459685.9999537035","671803201","1252.96","2.56e-6","1.50e-7","-2.28","-","10.94","1e-8","0","bin1668.log"
"Apr 19 2022","2459688.9999537035","672062401","1253.44","2.85e-6","1.70e-7","-2.28","-","13.55","1e-8","0","bin1669.log"
"Apr 22 2022","2459691.9999537035","672321601","964.73","2.83e-6","2.00e-7","-2.28","-","16.25","1e-8","0","bin1670.log"
"Apr 25 2022","2459694.9999537035","672580801","698.68","2.14e-6","1.80e-7","-2.28","-","18.99","1e-8","0","bin1671.log"
"Apr 28 2022","2459697.9999537035","672840001","594.11","2.84e-6","2.30e-7","-2.28","-","21.77","1e-8","0","bin1672.log"
"May 01 2022","2459700.9999537035","673099201","544.49","2.90e-6","2.40e-7","-2.28","-","24.56","1e-8","0","bin1673.log"
"May 04 2022","2459703.9999537035","673358401","350.81","1.81e-6","1.90e-7","-2.28","-","27.36","1e-8","0","bin1674.log"
"May 07 2022","2459706.9999537035","673617601","436.38","1.94e-6","1.90e-7","-2.28","-","30.16","1e-8","0","bin1675.log"
"May 10 2022","2459709.9999537035","673876801","619.4","1.99e-6","1.60e-7","-2.28","-","32.98","1e-8","0","bin1676.log"
"May 13 2022","2459712.9999537035","674136001","647.58","1.66e-6","1.40e-7","-2.28","-","35.80","1e-8","0","bin1677.log"
"May 16 2022","2459715.9999537035","674395201","498.24","1.34e-6","1.20e-7","-2.28","-","38.62","1e-8","0","bin1678.log"
"May 19 2022","2459718.9999537035","674654401","501.8","1.24e-6","1.10e-7","-2.28","-","41.45","1e-8","0","bin1679.log"
"May 22 2022","2459721.9999537035","674913601","848.99","1.70e-6","1.20e-7","-2.28","-","44.29","1e-8","0","bin1680.log"
"May 25 2022","2459724.9999537035","675172801","542.57","1.39e-6","1.20e-7","-2.28","-","47.13","1e-8","0","bin1681.log"
"May 28 2022","2459727.9999537035","675432001","577.44","1.14e-6","1.00e-7","-2.28","-","49.97","1e-8","0","bin1682.log"
"May 31 2022","2459730.9999537035","675691201","613.98","1.16e-6","9.00e-8","-2.28","-","52.82","1e-8","0","bin1683.log"
"Jun 03 2022","2459733.9999537035","675950401","709.83","1.44e-6","1.10e-7","-2.28","-","55.68","1e-8","0","bin1684.log"
"Jun 06 2022","2459736.9999537035","676209601","816.1","1.32e-6","9.00e-8","-2.28","-","58.54","1e-8","0","bin1685.log"
"Jun 09 2022","2459739.9999537035","676468801","1277.31","1.69e-6","1.00e-7","-2.28","-","61.40","1e-8","0","bin1686.log"
"Jun 12 2022","2459742.9999537035","676728001","1070.78","1.69e-6","1.10e-7","-2.28","-","64.28","1e-8","0","bin1687.log"
"Jun 15 2022","2459745.9999537035","676987201","726.17","1.38e-6","1.00e-7","-2.28","-","67.16","1e-8","0","bin1688.log"
"Jun 18 2022","2459748.9999537035","677246401","617.34","1.25e-6","1.00e-7","-2.28","-","70.05","1e-8","0","bin1689.log"
"Jun 21 2022","2459751.9999537035","677505601","510.92","1.10e-6","1.03e-7","-2.28","-","72.94","1e-8","0","bin1690.log"
"Jun 24 2022","2459754.9999537035","677764801","443.53","9.88e-7","8.90e-8","-2.28","-","75.84","1e-8","0","bin1691.log"
"Jun 27 2022","2459757.9999537035","678024001","376.52","9.65e-7","9.80e-8","-2.28","-","78.74","1e-8","0","bin1692.log"
"Jun 30 2022","2459760.9999537035","678283201","341.75","1.07e-6","1.08e-7","-2.28","-","81.65","1e-8","0","bin1693.log"
"Jul 03 2022","2459763.9999537035","678542401","434.31","1.08e-6","1.08e-7","-2.28","-","84.57","1e-8","0","bin1694.log"
"Jul 06 2022","2459766.9999537035","678801601","481.65","1.23e-6","1.10e-7","-2.28","-","87.49","1e-8","0","bin1695.log"
"Jul 09 2022","2459769.9999537035","679060801","340.89","9.09e-7","1.00e-7","-2.28","-","90.41","1e-8","0","bin1696.log"
"Jul 12 2022","2459772.9999537035","679320001","405.31","9.89e-7","9.70e-8","-2.28","-","93.34","1e-8","0","bin1697.log"
"Jul 15 2022","2459775.9999537035","679579201","216.15","6.25e-7","7.70e-8","-2.28","-","96.27","1e-8","0","bin1698.log"
"Jul 18 2022","2459778.9999537035","679838401","211.23","6.18e-7","7.90e-8","-2.28","-","99.20","1e-8","0","bin1699.log"
"Jul 21 2022","2459781.9999537035","680097601","277.07","6.96e-7","8.50e-8","-2.28","-","102.13","1e-8","0","bin1700.log"
